latitude	longitude	REFERENCE	département	commune	INSEE	catégorie	designation	propriétaire	description	date protection	auteur(s)	siècle
46.982	5.6035	PA00102073	39	Mont-sous-Vaudrey	39365	château	Château de Jules Grévy	Propriété d'une association	Entrée principale dans la cour, avec ses prolongements latéraux surmontés de grilles ; puits dans la cour avec sa superstructure en fer forgé ; oratoire dans le parc avec la niche et la pierre tombale remployées (cad. B 581 ; ZB 36) : inscription par arrêté du 31 juillet 1990	1990/07/31 : inscrit MH		2e moitié 19e siècle
46.9801	5.6028	PA39000063	39	Mont-sous-Vaudrey	39365	mairie	Mairie - écoles - halle et caserne de gendarmerie	propriété de la commune	Façades et toitures de l'ensemble des bâtiments ; allées cochères et grand escalier du corps de bâtiment principal (cad. B 169, 170) : inscription par arrêté du 16 décembre 2005	2005/12/16 : inscrit MH	Besand (architecte)	2e quart 19e siècle
46.65919869	5.56698624	PA00101958	39	Montaigu	39348	édifice religieux	Eglise	Propriété de la commune	Eglise : inscription par arrêté du 19 novembre 1946	1946/11/19 : inscrit MH		13e siècle ; 3e quart 17e siècle ; 18e siècle
46.6596	5.5661	PA00101959	39	Montaigu	39348	immeuble	Maison de Rouget de Lisle	Propriété d'une personne privée	Maison de Rouget de Lisle (cad. AC 137) : inscription par arrêté du 10 août 1932	1932/08/10 : inscrit MH		18e siècle
46.33066957	5.43606692	PA00125408	39	Montfleur	39353	édifice religieux	Eglise	Propriété de la commune	Eglise (cad. ZM 93) : inscription par arrêté du 19 janvier 1993	1993/01/19 : inscrit MH		1ère moitié 16e siècle
46.331	5.4435	PA39000016	39	Montfleur	39353	usine	Moulin de Pont des Vents	propriété de la commune	Moulin, y compris les machines, immeubles par destination, et le canal de dérivation (cad. ZL 2, 4) : inscription par arrêté du 6 septembre 1996	1996/09/06 : inscrit MH		3e quart 18e siècle ; 3e quart 19e siècle
46.3306	5.4437	PA39000025	39	Montfleur	39353	pont	Pont de Pont des Vents sur le Suran	propriété du département	Pont (cad. ZL, non cadastré, domaine public) : inscription par arrêté du 15 juillet 1997	1997/07/15 : inscrit MH	PUSSET (agent voyer)	milieu 19e siècle
46.92487268	5.78066224	PA00101960	39	Montigny-lès-Arsures	39355	immeuble	Château	propriété d'une société privée	Le château en totalité (cad. AH 43 à 46) : inscription par arrêté du 23 août 2013	2013/08/23 : inscrit MH		1er quart 15e siècle ; 17e siècle ; 1er quart 19e siècle
46.924018	5.779682	PA00101961	39	Montigny-lès-Arsures	39355	édifice religieux	Eglise	Propriété de la commune	Eglise (cad. AH 64) : inscription par arrêté du 2 mars 1981	1981/03/02 : inscrit MH		15e siècle ; 16e siècle ; 18e siècle
47.2072	5.5175	PA00101962	39	Montmirey-la-Ville	39360	site archéologique	Camp préhistorique du Mont-Guérin	Propriété de la commune	Camp préhistorique du Mont-Guérin : classement par arrêté du 3 mai 1913	1913/05/03 : classé MH		Préhistoire ; Age du fer
47.2165	5.5225	PA39000099	39	Montmirey-la-Ville	39360	château	Château de Montmirey-la-Ville (également sur commune de Montmirey-le-Château)	propriété privée	L'ensemble de la propriété du château, en totalité, y compris le portail de l'autre côté de la rue de Moissy (cad. Montmirey-la-Ville AB 67, 73 à 89, 241, 273, 275 ; C 200 à 215 ; A 258 à 261 ; ZC 73 ; Montmirey-le-Château ZO 5, 6, 8, 9) : inscription par arrêté du 29 novembre 2010	2010/11/29 : inscrit MH		19e siècle
46.6804	5.5287	PA00101963	39	Montmorot	39362	château	Château (ruines)	Propriété d'une personne privée	Château (ruines) : classement par arrêté du 12 décembre 1910	1910/12/12 : classé MH		12e siècle
46.7935	5.8314	PA00101964	39	Montrond	39364	château	Château (ancien)	Propriété de la commune	Ruines du donjon et vestiges de l'ancien château (cad. D 310, 311, 404) : classement par arrêté du 5 mai 1986	1986/05/05 : classé MH		2e moitié 12e siècle ; 13e siècle
46.5363	6.0164	PA39000089	39	Morbier	39367	édifice religieux	Eglise paroissiale	propriété de la commune	L'édifice religieux en totalité (cad. BE 109) : inscription par arrêté du 16 avril 2009	2009/04/16 : inscrit MH	Dalloz Joseph-Marie (architecte) ; Besand Claude-François (architecte) ; Besand François-Ignace (sculpteur)	2e quart 19e siècle
46.5203	6.0241	PA39000090	39	Morez	39368	édifice religieux	Eglise paroissiale	propriété de la commune	L'édifice religieux en totalité (cad. AI 67) : inscription par arrêté du 16 avril 2009	2009/04/16 : inscrit MH	Lapret Denis-Philibert (architecte) ; Dalloz Claude-Marie (architecte) ; Besand (décorateur)	1ère moitié 19e siècle
46.52138456	6.02208006	PA39000064	39	Morez	39368	mairie	Groupe scolaire - Hôtel de ville - Justice de paix	propriété de la commune	L'ensemble des façades et toitures du groupe scolaire - hôtel de ville - justice de paix, ainsi que les vestibules, le grand escalier et la salle du conseil municipal de l'hôtel de ville (cad. AE 115) : inscription par arrêté du 25 juillet 2005	2005/07/25 : inscrit MH	Ferret Tony (architecte) ; Pinchard Adrien (architecte)	4e quart 19e siècle
46.53102648	6.02168461	PA00101965	39	Morez	39368	pont	Viaduc	Propriété d'un établissement public	Viaduc (cad. AB 18, 30 ; AC 17) : inscription par arrêté du 28 décembre 1984	1984/12/28 : inscrit MH		1er quart 20e siècle
47.278	5.5455	PA00101966	39	Mutigney	39377	château	Château	Propriété d'une personne privée	Façades et toitures ; les cinq cheminées (cad. ZA 108) : inscription par arrêté du 22 juillet 1971	1971/07/22 : inscrit MH		3e quart 15e siècle
47.2759	5.5424	PA00101968	39	Mutigney	39377	fontaine – lavoir	Fontaine avec ses trois lavoirs	Propriété de la commune	Fontaine avec ses trois lavoirs (cad. ZI 78) : inscription par arrêté du 18 octobre 1979	1979/10/18 : inscrit MH		3e quart 18e siècle
47.278457	5.54515	PA00101967	39	Mutigney	39377	fontaine – lavoir	Fontaine avec son bassin	Propriété de la commune	Fontaine avec son bassin, au pied du château (cad. ZK 43) : inscription par arrêté du 31 décembre 1979	1979/12/31 : inscrit MH		?
46.4238	5.3601	PA00101969	39	Nanc-lès-Saint-Amour	39378	château	Château	Propriété d'une personne privée	Façades et toitures : inscription par arrêté du 3 septembre 1934	1934/09/03 : inscrit MH		16e siècle
46.42435193	5.35752682	PA00101970	39	Nanc-lès-Saint-Amour	39378	édifice religieux	Eglise	Propriété de la commune	Eglise (cad. B 326) : inscription par arrêté du 28 septembre 1961	1961/09/28 : inscrit MH		1er quart 16e siècle ; 19e siècle
46.9128	5.3292	PA00101971	39	Neublans-Abergement	39385	château	Château de Neublans	propriété d'une personne privée	Le château en totalité (cad. A 561 à 568, 1121) : inscription par arrêté du 17 mars 2014	2014/03/17 : inscrit MH		1er quart 18e siècle
46.912108	5.3317595	PA39000117	39	Neublans-Abergement	39385	édifice religieux	Eglise Saint-Etienne et croix de cimetière de Neublans	propriété de la commune	L'édifice religieux et la croix de cimetière, en totalité (cad. A 558, 559) : inscription par arrêté du 17 juillet 2013	2013/07/17 : inscrit MH		11e siècle; 16e siècle; 18e siècle
46.7438	5.6259	PA00101972	39	Nevy-sur-Seille	39388	pont	Pont sur la Seille avec le petit oratoire	Propriété de la commune	Pont sur la Seille avec le petit oratoire : inscription par arrêté du 6 juin 1939	1939/06/06 : inscrit MH		18e siècle
46.7731	6.0356	PA00101973	39	Nozeroy	39391	château	Château (restes du)	Propriété d'une personne privée	Château (restes du) : inscription par arrêté du 15 juillet 1927	1927/07/15 : inscrit MH		?
46.775187	6.038639	PA00101974	39	Nozeroy	39391	édifice religieux	Couvent des Annonciades (ancien)	Propriété d'une personne privée	Porte sculptée, aujourd'hui murée, au fond d'une grange : inscription par arrêté du 22 septembre 1927	1927/09/22 : inscrit MH		17e siècle
46.7738	6.0369	PA00101975	39	Nozeroy	39391	édifice religieux	Eglise Saint-Antoine	propriété de la commune	Eglise : inscription par arrêté du 26 octobre 1927	1927/10/26 : inscrit MH		4e quart 15e siècle ; 18e siècle
46.7754	6.0384	PA00101976	39	Nozeroy	39391	porte	Porte de Ville dite Porte de l'Horloge	Propriété de la commune	Porte de Ville dite Porte de l'Horloge : inscription par arrêté du 7 août 1926	1926/08/07 : inscrit MH		?
47.2072	5.55	PA00101977	39	Offlanges	39392	édifice religieux	Eglise de l'Assomption	propriété de la commune	L'édifice religieux en totalité (cad. AB 154) : classement par arrêté du 28 novembre 2003	2003/11/28 : classé MH		18e siècle
47.2064	5.5542	PA39000087	39	Offlanges	39392	fontaine – lavoir	Fontaine	propriété privée	La fontaine avec les vestiges des bassins et les aménagements hydrauliques (cad. ZE 35, 123) : inscription par arrêté du 27 mai 2008	2008/05/27 : inscrit MH		18e siècle
46.432341	5.678312	PA00101978	39	Onoz	39394	édifice religieux	Chartreuse de Vaucluse	Propriété d'une personne privée	Chartreuse de Vaucluse : inscription par arrêté du 15 juillet 1927	1927/07/15 : inscrit MH		2e moitié 18e siècle
47.149	5.6573	PA00101979	39	Orchamps	39396	édifice religieux	Eglise	Propriété de la commune	Choeur et chapelle Renaissance : classement par arrêté du 19 novembre 1910	1910/11/19 : classé MH		13e siècle ; 16e siècle
47.1473	5.6539	PA00102093	39	Orchamps	39396	fontaine – lavoir	Fontaine-lavoir	Propriété de la commune	Fontaine-lavoir (cad. AE 60) : inscription par arrêté du 13 juin 1991	1991/06/13 : inscrit MH		?
46.517912	5.576165	PA39000037	39	Orgelet	39397	édifice religieux	Ancienne édifice religieux de Sézéria	propriété de la commune	Ancienne édifice religieux en totalité, avec le presbytère et la clôture du cimetière (cad. ZN 27) : inscription par arrêté du 6 avril 1998	1998/04/06 : inscrit MH		15e siècle ; 17e siècle ; 4e quart 18e siècle
46.52268841	5.61509467	PA00101980	39	Orgelet	39397	édifice religieux	Chapelle des Bernardines	Propriété de la commune	Portail couvert : inscription par arrêté du 26 octobre 1927	1927/10/26 : inscrit MH	JANOLTI (maître de l'oeuvre)	1er quart 18e siècle
46.52386216	5.61409153	PA00101981	39	Orgelet	39397	château	Château-fort (vestiges de l'ancien)	Propriété de la commune	Château-fort (vestiges de l'ancien) (cad. AC 506, 509) : classement par arrêté du 22 août 1980	1980/08/22 : classé MH		4e quart 13e siècle ; 1er quart 14e siècle
46.52136329	5.61118938	PA00101982	39	Orgelet	39397	édifice religieux	Eglise Notre-Dame de l'Assomption	propriété de la commune	Eglise : classement par arrêté du 10 février 1913	1913/02/10 : classé MH	MAIRE (maître de l'oeuvre)	2e moitié 13e siècle ; 15e siècle ; 1ère moitié 17e siècle
47.2403	5.6688	PA00101983	39	Ougney	39398	château	Château (ancien)	Propriété de la commune	Tour (cad. B 1170) : inscription par arrêté du 22 avril 1963	1963/04/22 : inscrit MH		15e siècle
47.1177	5.6451	PA00101984	39	Our	39400	site archéologique	Four à pain de l'ancien habitat en forêt des baraques du Cinq	Propriété de l'état	Four à pain de l'ancien habitat en forêt des baraques du Cinq (cad. AC 39) : inscription par arrêté du 20 novembre 1986	1986/11/20 : inscrit MH		4e quart 18e siècle ; 1er quart 19e siècle
46.6926	5.5904	PA00101985	39	Pannessières	39404	site archéologique	Villa gallo-romaine de Marcenay	Propriété de l'état ; Propriété d'une personne privée	Villa gallo-romaine de Marcenay (cad. AN 109 à 112) : inscription par arrêté du 8 juillet 1988	1988/07/08 : inscrit MH		Haut-Empire ; Bas-Empire ; Gallo-romain ; 1er siècle ; 5e siècle
47.0235	5.484	PA00101986	39	Parcey	39405	croix	Croix de carrefour en pierre datée de 1613	Propriété de la commune	Croix de carrefour en pierre datée de 1613, sur la place, près de l'édifice religieux : classement par arrêté du 30 avril 1906	1906/04/30 : classé MH		1er quart 17e siècle
47.0234	5.4836	PA00101987	39	Parcey	39405	édifice religieux	Eglise	Propriété de la commune	Parties anciennes constituant les bras du transept, y compris l'autel, le rétable, les lambris de l'ancien choeur et la chaire à prêcher : inscription par arrêté du 23 juin 1938	1938/06/23 : inscrit MH		18e siècle
47.1933	5.4787	PA00101988	39	Peintre	39409	édifice religieux	Oratoire	Propriété du département	Oratoire y compris la Pietà qu'il renferme (cad. NON CADASTRE ; DOMAINE PUBLIC) : classement par arrêté du 14 mars 1986	1986/03/14 : classé MH		2e quart 17e siècle
47.1937	5.4803	PA00101989	39	Peintre	39409	fontaine – lavoir	Pavillon de fontaine de la fontaine-lavoir	Propriété de la commune	Pavillon de fontaine de la fontaine-lavoir (cad. AB 42) : inscription par arrêté du 20 mai 1986	1986/05/20 : inscrit MH	BIETRIX (maître de l'oeuvre)	2e quart 19e siècle ; 1er quart 20e siècle
46.6693	5.5876	PA39000026	39	Perrigny	39411	édifice religieux	Eglise Saint-Jean-Baptiste	propriété de la commune	Eglise (cad. AB 169) : inscription par arrêté du 8 janvier 1997	1997/01/08 : inscrit MH		15e siècle ; 16e siècle ; 17e siècle
46.9357	5.3425	PA00101990	39	Petit-Noir	39415	croix	Croix de pierre datée de 1617	Propriété de la commune	Croix de pierre datée de 1617 : inscription par arrêté du 13 mars 1950	1950/03/13 : inscrit MH		1er quart 17e siècle
46.710056	5.577015	PA00101991	39	Pin (Le)	39421	château	Château du Pin	propriété d'une personne privée	Le château proprement dit, en totalité, y compris les décors immeubles par destination ; les vestiges de la basse-cour - actuel jardin -, de la maison forte de la Chasnée, et du bourg, y compris les sols et les vestiges archéologiques qu'ils contiennent (cad. B 116 à 123, 128, 129, 124, 112, 273) : inscription par arrêté du 27 décembre 2000 Le donjon, l'enceinte, le corps de logis avec son escalier 16e siècle (à l'exception des intérieurs restaurés au 20e siècle du corps de logis et des intérieurs de la maison du régisseur incluse dans le mur d'enceinte) (cad. B 119) : classement par arrêté du 21 mars 2002	2000/12/27 : inscrit MH ; 2002/03/21 : classé MH	MARTIN Georges (architecte)	3e quart 13e siècle ; 15e siècle ; 1er quart 16e siècle
46.53277689	5.63192062	PA00101992	39	Plaisia	39423	édifice religieux	Eglise	Propriété de la commune	Eglise (cad. A 50) : inscription par arrêté du 8 mars 1982	1982/03/08 : inscrit MH		16e siècle
46.8076	6.0299	PA00101993	39	Plénise	39427	croix	Croix	Propriété de la commune	Croix, sur la Grand-Place (cad. NON CADASTRE ; DOMAINE PUBLIC) : inscription par arrêté du 6 avril 1972	1972/04/06 : inscrit MH		16e siècle
46.8411	5.7071	PA00102074	39	Poligny	39434	immeuble	Abattoir municipal	Propriété de la commune	Abattoir, y compris le mur de la cour avec son portail (cad. AP 304) : inscription par arrêté du 18 mai 1990	1990/05/18 : inscrit MH	PERRARD Narcisse (architecte)	3e quart 19e siècle
46.8353	5.7092	PA00101995	39	Poligny	39434	édifice religieux	Ancien couvent des Jacobins	propriété de la commune	Eglise : classement par arrêté du 17 août 1945	1945/08/17 : classé MH		2e moitié 13e siècle ; 14e siècle ; 15e siècle ; 16e siècle
46.83525	5.708567	PA00101996	39	Poligny	39434	édifice religieux	Ancien couvent des Ursulines	Propriété d'une personne privée ; Propriété de la commune	Plafonds à la française conservés, apparents ou non ; deux cheminées en pierre aux premier et deuxième étages de l'extrémité nord de l'aile est : inscription par arrêté du 20 septembre 1989 ; Ensemble des façades et toitures, y compris les galeries et passages voûtés ; les deux escaliers en pierre rampe sur rampe des ailes est et ouest ; petit escalier en pierre donnant dans le passage voûté de l'aile nord ; sol de la cour (cad. AR 262 à 267, 274 à 278, 672 à 674, 688, 689, 700 ; non cadastré, domaine public) : classement par arrêté du 29 avril 1994	1989/09/20 : inscrit MH ; 1994/04/29 : classé MH		4e quart 17e siècle
46.8361	5.7095	PA00101994	39	Poligny	39434	immeuble	Collège	Propriété de la commune	Porte de l'ancienne chapelle : classement par arrêté du 25 avril 1941	1941/04/25 : classé MH		17e siècle
46.832556	5.70376	PA00101997	39	Poligny	39434	édifice religieux	Eglise Notre-Dame de Mouthier-le-Vieillard	propriété de la commune	Eglise de Mouthier-le-Vieillard : classement par arrêté du 19 janvier 1911	1911/01/19 : classé MH		12e siècle ; 14e siècle
46.83728264	5.71058354	PA00101998	39	Poligny	39434	édifice religieux	Eglise Saint-Hippolyte	Propriété de la commune	Eglise Saint-Hippolyte : classement par arrêté du 19 janvier 1911	1911/01/19 : classé MH		1ère moitié 15e siècle ; 4e quart 17e siècle
46.8341	5.7103	PA00102094	39	Poligny	39434	fortification	Enceinte urbaine	Propriété de l'état	Tour Sud dominant Boussières : rez-de-chaussée de la tour et éléments de courtine attenants qui bordent la parcelle 209 (cad. AR 208, 209) : inscription par arrêté du 13 juin 1991	1991/06/13 : inscrit MH		?
46.8353	5.7092	PA00102076	39	Poligny	39434	fontaine – lavoir	Fontaine de la Sirène	Propriété de la commune	Fontaine de la Sirène, y compris le motif en fonte, à l'angle des deux rues (cad. NON CADASTRE ; DOMAINE PUBLIC) : inscription par arrêté du 31 juillet 1990	1990/07/31 : inscrit MH		18e siècle
46.8383	5.7092	PA00102075	39	Poligny	39434	fontaine – lavoir	Fontaine du Cheval Marin	Propriété de la commune	Fontaine du Cheval Marin, adossée à la maison (cad. AR ; NON CADASTRE ; DOMAINE PUBLIC) : classement par arrêté du 31 août 1992	1992/08/31 : classé MH	BESSAN Claude-François (maître de l'oeuvre)	3e quart 18e siècle
46.8372	5.71	PA00101999	39	Poligny	39434	fontaine – lavoir	Fontaine publique dite Fontaine des Morts	Propriété de la commune	Fontaine publique du 16e siècle dite Fontaine des Morts : classement par arrêté du 19 janvier 1911	1911/01/19 : classé MH		16e siècle
46.8363	5.7092	PA00102077	39	Poligny	39434	mairie	Hôtel de ville, ancien bailliage et anciennes prisons	Propriété de la commune	Ancien bailliage (cad. AR 381) : classement par arrêté du 31 août 1992 ; Hôtel de Ville et anciennes prisons (cad. AR 381) : inscription par arrêté du 31 août 1992	1992/08/31 : classé MH ; 1992/08/31 : inscrit MH		18e siècle
46.8385	5.7092	PA00102000	39	Poligny	39434	immeuble	Maison	Propriété d'une personne privée	Façade et toiture sur rue, y compris les vantaux de la porte (cad. AR 340) : inscription par arrêté du 9 juillet 1970	1970/07/09 : inscrit MH		18e siècle
46.837	5.7111	PA39000071	39	Poligny	39434	édifice religieux	Monastère des Clarisses	propriété privée	L'ensemble des bâtiments, les cours et les jardins, en totalité, y compris les sols et les vestiges archéologiques qu'ils contiennent (cad. AR 543 à 545, 640) : inscription par arrêté du 2 août 2006	2006/08/02 : inscrit MH		17e siècle ; 18e siècle ; 2e quart 19e siècle
46.8363	5.7108	PA39000060	39	Poligny	39434	théâtre	Théâtre	propriété de la commune	Le théâtre en totalité, y compris les décors (cad. AR 539, 540) : inscription par arrêté du 28 juillet 2004	2004/07/28 : inscrit MH	Bezan (maître d'oeuvre)	4e quart 18e siècle
46.8385	5.711	PA00102001	39	Poligny	39434	fortification	Tour de la Sergenterie	Propriété de la commune	Tour de la Sergenterie (cad. AR 560) : classement par arrêté du 18 novembre 1985	1985/11/18 : classé MH		15e siècle ; 19e siècle
47.0071	5.8077	PA39000050	39	Port-Lesney	39439	édifice religieux	Ermitage Notre-Dame de Lorette	propriété privée	Les façades et toitures (cad. AC 319) : inscription par arrêté du 27 mai 2002	2002/05/27 : inscrit MH		15e siècle ; 17e siècle
47.0044	5.8235	PA39000027	39	Port-Lesney	39439	pont	Pont bow-string de la route départementale no 48	propriété du département	Pont sur la Loue, situé dans le village (cad. AE, non cadastré, domaine public) : inscription par arrêté du 15 juillet 1997	1997/07/15 : inscrit MH		2e quart 20e siècle
46.36257101	5.74653649	PA00102002	39	Pratz	39440	édifice religieux	Chapelle de Saint-Romain-de-Roche	Propriété de la commune	Chapelle de Saint-Romain-de-Roche : classement par arrêté du 28 février 1931	1931/02/28 : classé MH		12e siècle
46.5588	5.5826	PA00102003	39	Présilly	39443	château	Château et son colombier	Propriété du département ; Propriété d'une association	Ruines du château lui-même et ruines du colombier attenant aux ruines du château (cad. A 2è FEUILLE 46, 51) : classement par arrêté du 6 septembre 1955	1955/09/06 : classé MH		1er quart 12e siècle ; 15e siècle ; 16e siècle ; 17e siècle
46.6284	5.6612	PA39000105	39	Publy	39445	édifice religieux	Chapelle de Binans	propriété de la commune	La chapelle en totalité, y compris l'enclos du cimetière (cad. ZH 50) : inscription par arrêté du 23 avril 2012	2012/04/23 : inscrit MH		1er quart 16e siècle
46.869833	5.747583	PA00102004	39	Pupillin	39446	site archéologique	Petit temple antique ou fanum	Propriété de la commune	Petit temple antique ou Fanum (cad. AE 30) : inscription par arrêté du 2 novembre 1987	1987/11/02 : inscrit MH		Antiquité ; Gallo-romain ; Haut-Empire
46.7336	5.5264	PA00102005	39	Quintigny	39447	château	Château	Propriété de la commune ; Propriété d'une personne privée ; Propriété d'une société privée	Ensemble des façades y compris les galeries et les toitures ; chapelle ; escalier à vis du logis, cheminée et plafond de la pièce Nord et cheminée de la pièce Nord-Est au premier étage du logis (à l'Est de la chapelle) ; ensemble des pièces du rez-de-chaussée des communs (à l'Est de la porte charretière Nord) (cad. AC 123, 250, 251) : inscription par arrêté du 15 avril 1987	1987/04/15 : inscrit MH		16e siècle ; 1ère moitié 17e siècle ; 18e siècle
46.98754878	5.46196004	PA00102006	39	Rahon	39448	édifice religieux	Eglise	Propriété de la commune	Eglise (cad. D 301) : inscription par arrêté du 24 mai 1974	1974/05/24 : inscrit MH		4e quart 15e siècle ; 16e siècle ; 18e siècle
46.9874	5.461	PA00135338	39	Rahon	39448	immeuble	Maison	propriété d'une personne privée	Façades et toitures de l'ensemble des bâtiments ; portail ; escalier du corps de logis avec la fontaine murale (cad. AA 108) : inscription par arrêté du 1er mars 1995	1995/03/01 : inscrit MH partiellement		milieu 18e siècle
46.9876	5.4608	PA00135337	39	Rahon	39448	immeuble	Maison	propriété d'une personne privée	Façades et toitures de l'ensemble des bâtiments ; puits de la cour (cad. AA 110) : inscription par arrêté du 1er mars 1995	1995/03/01 : inscrit MH partiellement		2e quart 18e siècle
46.9879	5.4606	PA00135336	39	Rahon	39448	immeuble	Maison	propriété d'une personne privée	Façades et toitures ; escalier intérieur et cheminée de la cuisine qui le jouxte au rez-de-chaussée (cad. AA 111, 113) : inscription par arrêté du 3 juillet 1995	1995/07/03 : inscrit MH partiellement		2e moitié 18e siècle
47.145	5.7252	PA00102008	39	Rans	39452	usine	Anciennes forges	propriété d'une société privée ; propriété d'une personne privée	Bâtiments industriels, en totalité, à l'exclusion de l'ancien bâtiment des turbines ; façades et toitures de la maison du Directeur (cad. ZK 200, 212) : inscription par arrêté du 21 décembre 1984	1984/12/21 : inscrit MH		3e quart 19e siècle ; 20e siècle
47.1443	5.728	PA39000048	39	Rans	39452	château	Château de Rans	propriété privée	Le château en totalité, y compris les décors immeubles par destination, les sols et sous-sols avec les vestiges archéologiques qu'ils contiennent pour les parcelles ZK 32 et 34, les diverses parties du parc, les murs de clôture, portes et portails (cad. ZK 30, 32 à 34, 37 à 41, 43, 44) : inscription par arrêté du 18 décembre 2001	2001/12/18 : inscrit MH		4e quart 15e siècle ; 16e siècle ; 19e siècle
47.1441	5.7266	PA00102007	39	Rans	39452	croix	Croix de l'ancien cimetière	Propriété de la commune	Croix de l'ancien cimetière (actuellement parking) (cad. ZK 112) : inscription par arrêté du 29 avril 1971	1971/04/29 : inscrit MH		1er quart 16e siècle
46.6369	5.603	PA00102095	39	Revigny	39458	édifice religieux	Eglise et base de la croix de son enclos	Propriété de la commune	Eglise et base de la croix de son enclos (cad. AC 87, 88) : inscription par arrêté du 13 juin 1991	1991/06/13 : inscrit MH		?
46.6326	5.6087	PA00102062	39	Revigny	39458	édifice religieux	Oratoire Convers Deschamp	Propriété d'une personne privée	Oratoire Convers Deschamp du 17e siècle (cad. 1981 AD 130) : inscription par arrêté du 18 août 1989	1989/08/18 : inscrit MH		3e quart 17e siècle
46.637	5.6006	PA00102078	39	Revigny	39458	édifice religieux	Oratoire Goyard	Propriété d'une personne privée	Oratoire Goyard, y compris la Piétà qu'il renferme (cad. AC 152) : inscription par arrêté du 31 juillet 1990	1990/07/31 : inscrit MH		3e quart 16e siècle
46.46739643	5.88601554	PA39000118	39	Rixouse (La)	39460	édifice religieux	Eglise paroissiale Saint-Cyr et Sainte-Julitte	propriété de la commune	L'édifice religieux paroissiale en totalité, le mur entourant l'édifice religieux et le cimetière ainsi que l'escalier d'accès depuis la rue (cad. AD 157, 203) : inscription par arrêté du 6 mai 2013	2013/05/06 : inscrit MH		15e siècle; 2e quart 17e siècle; 18e siècle
47.1239	5.5624	PA00132854	39	Rochefort-sur-Nenon	39462	fortification	Enceinte du bourg	Propriété d'une personne privée	Tour-porte (cad. AB 454) : inscription par arrêté du 24 mai 1994	1994/05/24 : inscrit MH partiellement		14e siècle
46.7449	5.4925	PA00102009	39	Ruffey-sur-Seille	39471	édifice religieux	Eglise paroissiale Saint-Aignan	propriété de la commune	L'édifice religieux en totalité et le mur de l'enclos de l'ancien cimetière (cad. AE 100, 101) : inscription par arrêté du 2 août 2006	2006/08/02 : inscrit MH		11e siècle ; 15e siècle ; 18e siècle
46.7444	5.4928	PA39000057	39	Ruffey-sur-Seille	39471	pont	Pont 18e siècle près de l'édifice religieux	propriété de la commune	Le pont en totalité (cad. AE domaine public, non cadastré) : inscription par arrêté du 17 juillet 2003	2003/07/17 : inscrit MH	Aubert Jean-Claude (ingénieur)	3e quart 18e siècle
46.7449	5.4989	PA00102010	39	Ruffey-sur-Seille	39471	édifice religieux	Prieuré Saint-Christophe	Propriété d'une personne privée	Façades et toitures du corps de logis ; chapelle, avec son décor de peintures murales (cad. AI 126, 228) : inscription par arrêté du 20 septembre 1988	1988/09/20 : inscrit MH		?
46.4404097	5.34203138	PA00102011	39	Saint-Amour	39475	édifice religieux	Abbaye (ancienne)	Propriété de la commune	La salle voûtée de l'ancienne abbaye (actuellement pharmacie de l'hôpital) ainsi que ses boiseries : inscription par arrêté du 6 juin 1933	1933/06/06 : inscrit MH		17e siècle ; 18e siècle
46.43547983	5.34177229	PA39000028	39	Saint-Amour	39475	immeuble	Auditoire et prisons	propriété de la commune	L'auditoire et les prisons (cad. AK 411, 412) : inscription par arrêté du 8 janvier 1997	1997/01/08 : inscrit MH	QUERRET DU BOIS Jean (architecte)	2e quart 18e siècle
46.4403	5.3421	PA39000106	39	Saint-Amour	39475	hôpital	Couvent des Capucins, puis hôpital	propriété d'un établissement public	Le couvent en totalité, y compris les cours est, ouest, le jardin et les clôtures nord et est (cad. AH 40, 91) : inscription par arrêté du 3 janvier 2012	2012/01/03 : inscrit MH		1ère moitié 18e siècle ; 1ère moitié 19e siècle
46.43526087	5.34198171	PA00132855	39	Saint-Amour	39475	édifice religieux	Eglise	propriété de la commune	Eglise, à l'exception du clocher classé (cad. AK 205) : inscription par arrêté du 9 novembre 1994 - Clocher (cad. AK 205) : classement par arrêté du 30 avril 1996	1994/11/09 : inscrit MH partiellement ; 1996/04/30 : classé MH	ODDOT (maître maçon)	4e quart 15e siècle ; 17e siècle ; 1ère moitié 18e siècle
46.43567983	5.34432161	PA00102100	39	Saint-Amour	39475	immeuble	Hôtel Degland de Cessia, dit Maison Lamartine	Propriété d'une personne privée	Façades et toiture ; escalier intérieur ; vestiges d'une cheminée d'un édifice antérieur, dans la descente à la cave ; rez-de-chaussée : ancienne salle à manger à l'angle Sud-Est et vestibule attenant avec leurs décors, cheminée à hotte avec sa plaque 1763 ; au premier étage : deux cheminées Louis XV et décor du grand salon au Sud, y compris la plaque de cheminée ; au deuxième étage : décor de la pièce Sud, deux cheminées en marbre ornées (chambre Sud-Est et première chambre sur jardin) (cad. AK 422) : inscription par arrêté du 17 juin 1992	1992/06/17 : inscrit MH		3e quart 18e siècle
46.4357	5.3469	PA00135339	39	Saint-Amour	39475	immeuble	Maison Fillod	propriété d'une personne privée	Maison (cad. ZC 167) : inscription par arrêté du 1er mars 1995	1995/03/01 : inscrit MH		20e siècle
